
[Name]
Default Domain Default

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ]
1.31694622e+01, -8.50930691e+00, -1.25428795e+02, 7.89358094e-03, -2.13731942e-03, 6.79987133e-04, 3.51611935e-02, 1.09653942e-04, -3.08117643e-03
1.31876383e+01, -8.41605377e+00, -1.25225838e+02, 7.79453991e-03, -1.92496763e-03, 4.72673622e-04, 3.62246744e-02, 3.26752546e-04, -2.64879270e-03
1.32066355e+01, -8.34912014e+00, -1.25012634e+02, 8.23360961e-03, -2.14043399e-03, 1.87705082e-04, 3.75991389e-02, 2.87809235e-04, -2.64341966e-03
1.32262278e+01, -8.30961514e+00, -1.24792603e+02, 8.62214342e-03, -2.33869441e-03, -1.96188354e-04, 3.87425832e-02, 1.71711145e-04, -2.83932989e-03
1.32461796e+01, -8.29815483e+00, -1.24569405e+02, 8.91742576e-03, -2.31900415e-03, -5.61870576e-04, 3.96693870e-02, 6.80697631e-05, -2.94179074e-03
1.32661095e+01, -8.31483746e+00, -1.24346626e+02, 9.15832072e-03, -2.43994175e-03, -9.32839583e-04, 4.05016467e-02, -4.33518580e-05, -2.95808329e-03
1.32857046e+01, -8.35931110e+00, -1.24127762e+02, 9.36594140e-03, -2.33142101e-03, -1.26915239e-03, 4.12571430e-02, -1.70995787e-04, -2.97342520e-03
1.33046684e+01, -8.43084335e+00, -1.23916153e+02, 9.50381067e-03, -2.77443044e-03, -1.80445297e-03, 4.18923609e-02, -3.12238553e-04, -2.98910588e-03
1.33227062e+01, -8.52836132e+00, -1.23715073e+02, 9.60141048e-03, -2.56887171e-03, -2.11707689e-03, 4.23438884e-02, -4.66446800e-04, -3.00539215e-03
1.33395376e+01, -8.65044594e+00, -1.23527641e+02, 9.64461453e-03, -2.43040081e-03, -2.46310374e-03, 4.26649079e-02, -6.26255351e-04, -3.04263085e-03
1.33548775e+01, -8.79533482e+00, -1.23356789e+02, 9.68477409e-03, -2.17978726e-03, -2.68782536e-03, 4.29666936e-02, -8.02033173e-04, -3.10198846e-03
1.33684587e+01, -8.96096039e+00, -1.23205246e+02, 9.74941626e-03, -1.94167194e-03, -2.95127183e-03, 4.33121137e-02, -9.34593787e-04, -3.23974714e-03
1.33800793e+01, -9.14492130e+00, -1.23075401e+02, 9.78355668e-03, -1.77045155e-03, -3.36224260e-03, 4.37135510e-02, -1.00917369e-03, -3.44677153e-03
1.33896074e+01, -9.34433270e+00, -1.22969513e+02, 9.82714072e-03, -1.34744530e-03, -3.31144803e-03, 4.41379584e-02, -1.03428995e-03, -3.68395448e-03
1.33967705e+01, -9.55660248e+00, -1.22889412e+02, 9.92817618e-03, -9.66307940e-04, -3.28410836e-03, 4.45458964e-02, -8.69578973e-04, -3.95556260e-03
1.34013977e+01, -9.77613831e+00, -1.22836937e+02, 9.98315122e-03, -5.72527875e-04, -3.64872091e-03, 4.48278338e-02, -4.72964777e-04, -4.17736452e-03
1.34035025e+01, -9.99957657e+00, -1.22812332e+02, 1.00307213e-02, -5.29124045e-05, -3.71016120e-03, 4.50017974e-02, -2.94670986e-06, -4.26941272e-03
1.34031134e+01, -1.02236061e+01, -1.22815659e+02, 1.00658191e-02, 4.87048848e-04, -3.72272427e-03, 4.50886451e-02, 5.03556570e-04, -4.21852106e-03
1.34002981e+01, -1.04449034e+01, -1.22846626e+02, 1.00193229e-02, 1.04451180e-03, -3.78311472e-03, 4.49191891e-02, 9.87523817e-04, -4.00924822e-03
1.33951206e+01, -1.06605635e+01, -1.22904762e+02, 9.85356513e-03, 1.24001096e-03, -3.36680096e-03, 4.44246791e-02, 1.16136682e-03, -3.74198938e-03
1.33876629e+01, -1.08674860e+01, -1.22989334e+02, 9.63937212e-03, 1.43576961e-03, -3.16646742e-03, 4.37509343e-02, 1.09523686e-03, -3.49354092e-03
1.33780432e+01, -1.10620384e+01, -1.23098892e+02, 9.46533680e-03, 1.38822431e-03, -2.65626749e-03, 4.29580919e-02, 1.00667600e-03, -3.23340413e-03
1.33664255e+01, -1.12405071e+01, -1.23231201e+02, 9.31743626e-03, 1.59307697e-03, -2.42219539e-03, 4.21091057e-02, 9.55849478e-04, -2.93545052e-03
1.33526926e+01, -1.14014854e+01, -1.23385170e+02, 9.21110809e-03, 2.21484713e-03, -2.67376215e-03, 4.13042270e-02, 7.48761056e-04, -2.79356493e-03
1.33371487e+01, -1.15421734e+01, -1.23558342e+02, 9.16049629e-03, 1.82236731e-03, -2.12638197e-03, 4.05802801e-02, 4.05190891e-04, -2.88311602e-03
1.33200397e+01, -1.16603622e+01, -1.23748352e+02, 9.12952516e-03, 1.92093360e-03, -1.82353600e-03, 4.00567949e-02, 1.70185405e-04, -2.97644734e-03
1.33017836e+01, -1.17538004e+01, -1.23952042e+02, 9.11236741e-03, 2.04134407e-03, -1.52359693e-03, 3.98301296e-02, 2.30315291e-05, -3.11046536e-03
1.32827158e+01, -1.18207130e+01, -1.24165810e+02, 9.10194684e-03, 2.02257908e-03, -1.21762429e-03, 3.98775265e-02, -7.29832609e-05, -3.33309895e-03
1.32630501e+01, -1.18600473e+01, -1.24386078e+02, 9.12702829e-03, 2.03451724e-03, -9.18367645e-04, 4.00649495e-02, -9.51134352e-05, -3.53635801e-03
1.32430897e+01, -1.18712931e+01, -1.24609406e+02, 9.20096692e-03, 2.48532440e-03, -6.67125627e-04, 4.03549075e-02, -6.52930830e-05, -3.75988358e-03
1.32231417e+01, -1.18543653e+01, -1.24832314e+02, 9.28486511e-03, 2.20299861e-03, -3.47207417e-04, 4.06309590e-02, -1.26417481e-05, -3.81903839e-03
1.32035122e+01, -1.18095922e+01, -1.25051331e+02, 9.33074486e-03, 2.24729953e-03, -2.42412116e-05, 4.08652574e-02, 1.73233639e-05, -3.75351659e-03
1.31844797e+01, -1.17376966e+01, -1.25263039e+02, 9.41041019e-03, 2.36197072e-03, 1.98284426e-04, 4.11666669e-02, 6.37268968e-05, -3.80617054e-03
1.31664038e+01, -1.16397696e+01, -1.25464195e+02, 9.73734353e-03, 1.66251592e-03, 3.36328012e-05, 4.21331339e-02, 9.04353510e-05, -3.89220309e-03
1.31496048e+01, -1.15172663e+01, -1.25651634e+02, 1.10941119e-02, 1.62014202e-03, 1.83437602e-04, 4.27745581e-02, 8.74847174e-05, -3.92598705e-03
1.29034843e+01, -1.12929840e+01, -1.25879135e+02, 7.99616799e-03, 9.23054991e-04, 3.21599917e-04, 3.70976031e-02, 2.09290283e-05, -3.36642750e-03
1.28909292e+01, -1.11181126e+01, -1.26020027e+02, 8.53671785e-03, 1.26494025e-03, 1.05139043e-03, 3.85639779e-02, -1.29099441e-04, -3.38975829e-03
1.28804331e+01, -1.09266624e+01, -1.26137993e+02, 9.66123957e-03, 8.85262038e-04, 1.06619857e-03, 4.15876023e-02, -2.93106335e-04, -3.56712122e-03
1.28721695e+01, -1.07216682e+01, -1.26231110e+02, 1.01886839e-02, 7.21339369e-04, 1.47540146e-03, 4.32617180e-02, -3.74021009e-04, -3.69112520e-03
1.28662567e+01, -1.05055037e+01, -1.26297966e+02, 1.03997421e-02, 6.81900070e-04, 1.83200184e-03, 4.38215770e-02, -1.24128943e-04, -3.82092688e-03
1.28628302e+01, -1.02832375e+01, -1.26336929e+02, 1.03704846e-02, 2.75035127e-04, 1.19953731e-03, 4.39287461e-02, 8.62357410e-05, -3.85747408e-03
1.28619127e+01, -1.00580616e+01, -1.26347672e+02, 1.02761080e-02, -7.95087908e-05, 1.19809085e-03, 4.38089184e-02, 1.09485583e-04, -3.83116584e-03
1.28635101e+01, -9.83372974e+00, -1.26330154e+02, 1.01537276e-02, -3.40606784e-04, 1.18465512e-03, 4.35677767e-02, 2.32954771e-04, -3.78324883e-03
1.28675871e+01, -9.61379051e+00, -1.26284790e+02, 1.00321518e-02, -5.92105556e-04, 9.16844641e-04, 4.33013923e-02, 2.91141041e-04, -3.72955017e-03
1.28740768e+01, -9.40170956e+00, -1.26212486e+02, 9.90303233e-03, -9.41902632e-04, 1.05134130e-03, 4.29621078e-02, 2.73589918e-04, -3.67979077e-03
1.28828726e+01, -9.20074368e+00, -1.26114540e+02, 9.66068078e-03, -1.07501156e-03, 9.44792118e-04, 4.23698351e-02, 3.67879169e-04, -3.55318398e-03
1.28937960e+01, -9.01395893e+00, -1.25992661e+02, 9.23352502e-03, -1.22385775e-03, 9.36442520e-04, 4.14128825e-02, 5.04477881e-04, -3.32185742e-03
1.29066858e+01, -8.84405899e+00, -1.25848785e+02, 8.74657743e-03, -1.47459528e-03, 1.31582445e-03, 4.02262919e-02, 7.09574088e-04, -2.93555716e-03
1.29213152e+01, -8.69388390e+00, -1.25685394e+02, 8.14130623e-03, 3.23414824e-05, -9.01750245e-05, 3.90471816e-02, 5.89659438e-04, -2.82574235e-03
1.31525145e+01, -8.62734509e+00, -1.25618347e+02, 9.06852726e-03, -9.54777002e-04, -2.78582564e-04, 3.68628353e-02, 2.22227100e-04, -3.13010719e-03
1.29551268e+01, -8.45944691e+00, -1.25307411e+02, 8.26237909e-03, -2.36724527e-03, 6.27364789e-04, 3.66987437e-02, 1.52382039e-04, -3.07578826e-03
1.29737186e+01, -8.37959480e+00, -1.25099472e+02, 8.20316467e-03, -1.79749099e-03, 2.85641348e-04, 3.79195064e-02, 2.61131703e-04, -2.79655447e-03
1.29930525e+01, -8.32642841e+00, -1.24882965e+02, 8.67775921e-03, -1.85294100e-03, -1.03193517e-04, 3.93742211e-02, 1.84654666e-04, -2.93831504e-03
1.30128403e+01, -8.30085659e+00, -1.24661354e+02, 9.07780416e-03, -2.07646517e-03, -4.56604757e-04, 4.05110680e-02, 8.92996031e-05, -3.15325172e-03
1.30327873e+01, -8.30331039e+00, -1.24438171e+02, 9.34116263e-03, -2.09469534e-03, -7.77684851e-04, 4.13517915e-02, 1.18663484e-05, -3.24628712e-03
1.30525723e+01, -8.33375072e+00, -1.24217003e+02, 9.50337388e-03, -2.29118532e-03, -1.12250983e-03, 4.20042612e-02, -7.19851232e-05, -3.27230780e-03
1.30718822e+01, -8.39169502e+00, -1.24001328e+02, 9.56157409e-03, -2.32761865e-03, -1.48491736e-03, 4.24667299e-02, -1.68139464e-04, -3.26817180e-03
1.30904169e+01, -8.47625256e+00, -1.23794518e+02, 9.57140792e-03, -2.25360808e-03, -1.77593005e-03, 4.27724272e-02, -2.91562756e-04, -3.22560058e-03
1.31078844e+01, -8.58615494e+00, -1.23599808e+02, 9.59753525e-03, -2.16179667e-03, -2.06875731e-03, 4.29544672e-02, -4.33718873e-04, -3.18844686e-03
1.31240044e+01, -8.71976757e+00, -1.23420250e+02, 9.61319450e-03, -2.00085435e-03, -2.29108986e-03, 4.31005768e-02, -5.82670327e-04, -3.19192652e-03
1.31385088e+01, -8.87510109e+00, -1.23258690e+02, 9.62386280e-03, -1.76849100e-03, -2.49462412e-03, 4.32499759e-02, -6.88856235e-04, -3.27442703e-03
1.31511564e+01, -9.04984760e+00, -1.23117691e+02, 9.64206643e-03, -1.57014164e-03, -2.76123616e-03, 4.34440747e-02, -7.27011473e-04, -3.43174767e-03
1.31617451e+01, -9.24142456e+00, -1.22999504e+02, 9.67538729e-03, -1.38895423e-03, -3.04272957e-03, 4.36743349e-02, -7.54070526e-04, -3.59099451e-03
1.31700945e+01, -9.44715786e+00, -1.22905998e+02, 9.68470890e-03, -1.14378100e-03, -3.38537502e-03, 4.39148061e-02, -7.26979633e-04, -3.77175771e-03
1.31760187e+01, -9.66438580e+00, -1.22838928e+02, 9.71896015e-03, -6.54165691e-04, -3.14589660e-03, 4.41440120e-02, -5.17368957e-04, -3.97433061e-03
1.31793804e+01, -9.88707733e+00, -1.22800117e+02, 9.73450765e-03, -2.47091230e-04, -3.36271152e-03, 4.43029404e-02, -1.46220656e-04, -4.10861708e-03
1.31802034e+01, -1.01118908e+01, -1.22789482e+02, 9.75417811e-03, 1.97479952e-04, -3.49308155e-03, 4.43952121e-02, 2.13782259e-04, -4.12283326e-03
1.31785250e+01, -1.03356237e+01, -1.22806915e+02, 9.77074821e-03, 6.48576650e-04, -3.44372261e-03, 4.44018729e-02, 5.29865443e-04, -4.03262116e-03
1.31743946e+01, -1.05550842e+01, -1.22852005e+02, 9.78140440e-03, 9.46921355e-04, -3.28942831e-03, 4.42348048e-02, 6.97605778e-04, -3.87648516e-03
1.31678905e+01, -1.07670517e+01, -1.22924049e+02, 9.79308411e-03, 1.19466858e-03, -3.11014079e-03, 4.38920632e-02, 7.36875809e-04, -3.68956965e-03
1.31591396e+01, -1.09681768e+01, -1.23021873e+02, 9.78019182e-03, 1.61326944e-03, -3.28487181e-03, 4.35653105e-02, 7.00067845e-04, -3.52035277e-03
1.31482944e+01, -1.11551018e+01, -1.23143723e+02, 9.78985801e-03, 1.55523152e-03, -2.68965238e-03, 4.32251915e-02, 6.51546579e-04, -3.34684574e-03
1.31355286e+01, -1.13249350e+01, -1.23287483e+02, 9.66755673e-03, 1.83414493e-03, -2.49506882e-03, 4.28697877e-02, 6.33188291e-04, -3.15686874e-03
1.31210499e+01, -1.14747257e+01, -1.23450508e+02, 9.68649797e-03, 1.94596325e-03, -2.36017583e-03, 4.25813459e-02, 4.36726055e-04, -3.17260833e-03
1.31048346e+01, -1.16036205e+01, -1.23631729e+02, 9.77578200e-03, 1.91103679e-03, -2.02626432e-03, 4.23539132e-02, 2.22568735e-04, -3.26690730e-03
1.30872240e+01, -1.17092142e+01, -1.23828255e+02, 9.81918164e-03, 2.04352662e-03, -1.75863248e-03, 4.22225446e-02, 9.97868628e-05, -3.31387366e-03
1.30685492e+01, -1.17894392e+01, -1.24036789e+02, 9.87721514e-03, 2.06004060e-03, -1.46834401e-03, 4.21842970e-02, -7.96124004e-06, -3.44947493e-03
1.30491171e+01, -1.18428173e+01, -1.24253822e+02, 9.91194881e-03, 2.09160103e-03, -1.15668518e-03, 4.22090515e-02, -6.20277569e-05, -3.56706930e-03
1.30292225e+01, -1.18684626e+01, -1.24475815e+02, 9.92863439e-03, 2.09383923e-03, -8.38112843e-04, 4.22324538e-02, -7.34970672e-05, -3.65287391e-03
1.30091572e+01, -1.18659849e+01, -1.24699265e+02, 9.92779713e-03, 2.22151913e-03, -5.64234739e-04, 4.22506593e-02, -6.07116635e-05, -3.77726858e-03
1.29892502e+01, -1.18354445e+01, -1.24920631e+02, 9.94630437e-03, 2.37812032e-03, -2.40171124e-04, 4.22378406e-02, -3.73833791e-05, -3.81287653e-03
1.29698811e+01, -1.17773323e+01, -1.25136459e+02, 9.94564593e-03, 2.19598343e-03, -5.03934934e-05, 4.22395878e-02, 8.54918426e-07, -3.86845693e-03
1.29513483e+01, -1.16925535e+01, -1.25343361e+02, 1.01571633e-02, 2.00004457e-03, 4.99287580e-06, 4.27214019e-02, 5.32854101e-05, -3.99397360e-03
1.29339285e+01, -1.15823870e+01, -1.25538124e+02, 1.11090681e-02, 8.77749117e-04, -3.42253537e-04, 4.47668955e-02, 2.31733466e-05, -4.10623429e-03
1.29178925e+01, -1.14485130e+01, -1.25717667e+02, 1.11561436e-02, 1.90685631e-03, 3.90006549e-04, 4.18821126e-02, -2.37839267e-05, -3.79756046e-03
1.26865139e+01, -1.13739328e+01, -1.25779945e+02, 9.42452159e-03, 1.55904493e-03, 4.32906381e-04, 4.00290154e-02, -2.56064759e-05, -3.59611749e-03
1.26730251e+01, -1.12087040e+01, -1.25931358e+02, 8.18094797e-03, 1.54794240e-03, 1.11937732e-03, 3.84740941e-02, -5.97655417e-05, -3.42207169e-03
1.26614809e+01, -1.10255833e+01, -1.26061012e+02, 9.45181865e-03, 1.19928317e-03, 1.02476752e-03, 4.08870764e-02, -2.60655710e-04, -3.53171746e-03
1.26520720e+01, -1.08273916e+01, -1.26166824e+02, 1.03133991e-02, 7.80854782e-04, 1.02792960e-03, 4.32138853e-02, -4.20968106e-04, -3.69692710e-03
1.26449490e+01, -1.06170597e+01, -1.26247154e+02, 1.04958378e-02, 5.49955526e-04, 1.30712893e-03, 4.39756140e-02, -4.30322572e-04, -3.80188320e-03
1.26402321e+01, -1.03978281e+01, -1.26300575e+02, 1.04725473e-02, 4.84071847e-04, 1.69050135e-03, 4.40814160e-02, -1.16997340e-04, -3.90717108e-03
1.26380215e+01, -1.01726332e+01, -1.26326004e+02, 1.03878155e-02, 1.10014007e-04, 1.29743060e-03, 4.40197401e-02, 1.13634189e-04, -3.91339883e-03
1.26383677e+01, -9.94674015e+00, -1.26322762e+02, 1.03378715e-02, -2.16218919e-04, 1.22757442e-03, 4.38790657e-02, 1.98186855e-04, -3.87087907e-03
1.26412458e+01, -9.72342777e+00, -1.26291199e+02, 1.02811484e-02, -4.71363630e-04, 1.23670523e-03, 4.36998606e-02, 3.31595395e-04, -3.80501524e-03
1.26465883e+01, -9.50647831e+00, -1.26232063e+02, 1.01844547e-02, -8.53417267e-04, 1.26272463e-03, 4.34870012e-02, 3.64403648e-04, -3.73770902e-03
1.26543064e+01, -9.29916096e+00, -1.26146477e+02, 1.00472979e-02, -1.16010383e-03, 1.35011633e-03, 4.32135537e-02, 4.23984195e-04, -3.63442488e-03
1.26642714e+01, -9.10456944e+00, -1.26035912e+02, 9.79322009e-03, -1.18561415e-03, 1.04249711e-03, 4.27163020e-02, 5.25928219e-04, -3.46438307e-03
1.26763182e+01, -8.92562103e+00, -1.25902199e+02, 9.41230357e-03, -1.35880942e-03, 1.02911366e-03, 4.18658704e-02, 6.43994077e-04, -3.19827348e-03
1.26902390e+01, -8.76501465e+00, -1.25747482e+02, 8.97461548e-03, -1.40236400e-03, 1.13937666e-03, 4.07482833e-02, 8.04417941e-04, -2.79455422e-03
1.27058001e+01, -8.62505054e+00, -1.25574028e+02, 8.35738704e-03, 2.34941021e-04, -2.22972900e-04, 3.96049730e-02, 6.09997835e-04, -2.74950848e-03
1.29375668e+01, -8.56478596e+00, -1.25503769e+02, 9.36232414e-03, -1.00378820e-03, -2.84015987e-04, 3.78231034e-02, 3.05220776e-04, -3.04666255e-03
1.27408381e+01, -8.41587448e+00, -1.25182945e+02, 8.51454493e-03, -2.35422421e-03, 3.90556263e-04, 3.81394066e-02, 1.06644307e-04, -3.20256990e-03
1.27598152e+01, -8.34963989e+00, -1.24970924e+02, 8.59683659e-03, -2.09146342e-03, 1.44902806e-04, 3.94058228e-02, 1.56267954e-04, -3.00363917e-03
1.27793875e+01, -8.31038570e+00, -1.24752121e+02, 9.12257098e-03, -2.29918864e-03, -2.50174751e-04, 4.09098789e-02, 8.62649540e-05, -3.16762296e-03
1.27992821e+01, -8.29878616e+00, -1.24529701e+02, 9.49247554e-03, -2.24246457e-03, -6.15010096e-04, 4.20483723e-02, 1.61728385e-05, -3.33699072e-03
1.28191805e+01, -8.31516457e+00, -1.24307289e+02, 9.65805072e-03, -2.29489966e-03, -9.56919102e-04, 4.27532755e-02, -4.84050870e-05, -3.39981960e-03
1.28387613e+01, -8.35934162e+00, -1.24088493e+02, 9.68389772e-03, -2.19153985e-03, -1.23069668e-03, 4.31384891e-02, -1.31659544e-04, -3.36385355e-03
1.28577118e+01, -8.43065834e+00, -1.23876831e+02, 9.63169802e-03, -1.99723709e-03, -1.47194124e-03, 4.32769991e-02, -2.27961020e-04, -3.31655936e-03
1.28757305e+01, -8.52803707e+00, -1.23675644e+02, 9.59674735e-03, -1.98543468e-03, -1.80168566e-03, 4.33290973e-02, -3.17787169e-04, -3.31011415e-03
1.28925304e+01, -8.64998341e+00, -1.23488113e+02, 9.60084517e-03, -2.03642808e-03, -2.17196322e-03, 4.33966927e-02, -4.31375171e-04, -3.30063235e-03
1.29078388e+01, -8.79464817e+00, -1.23317215e+02, 9.60464589e-03, -1.69504073e-03, -2.24704202e-03, 4.34392393e-02, -5.43572707e-04, -3.31760198e-03
1.29214058e+01, -8.95983505e+00, -1.23165642e+02, 9.59328469e-03, -1.60099042e-03, -2.61335191e-03, 4.34851423e-02, -5.66684874e-04, -3.43536679e-03
1.29330111e+01, -9.14306068e+00, -1.23035789e+02, 9.61408671e-03, -1.27221772e-03, -2.70262756e-03, 4.35411446e-02, -5.50475903e-04, -3.57248425e-03
1.29424610e+01, -9.34166622e+00, -1.22929695e+02, 9.61511862e-03, -1.15288829e-03, -3.09485500e-03, 4.36083712e-02, -5.24149975e-04, -3.69413081e-03
1.29495964e+01, -9.55296612e+00, -1.22849052e+02, 9.60533600e-03, -9.12468997e-04, -3.36924219e-03, 4.36724797e-02, -4.87336423e-04, -3.80819710e-03
1.29542837e+01, -9.77413845e+00, -1.22795532e+02, 9.65564046e-03, -3.88322369e-04, -2.93263141e-03, 4.37375270e-02, -2.77510291e-04, -3.93388327e-03
1.29563990e+01, -9.99899578e+00, -1.22770653e+02, 9.65124741e-03, -2.29027410e-05, -3.27140559e-03, 4.38317023e-02, 3.61042294e-05, -4.00170777e-03
1.29559612e+01, -1.02242155e+01, -1.22774132e+02, 9.67924669e-03, 3.33342206e-04, -3.12479353e-03, 4.38848585e-02, 2.68254167e-04, -3.97614855e-03
1.29530153e+01, -1.04466391e+01, -1.22805664e+02, 9.72649734e-03, 7.01219367e-04, -3.20170657e-03, 4.39258665e-02, 4.16329596e-04, -3.90239991e-03
1.29476233e+01, -1.06630363e+01, -1.22864655e+02, 9.80439223e-03, 9.41678998e-04, -2.99826358e-03, 4.39160280e-02, 5.04162046e-04, -3.79527616e-03
1.29398851e+01, -1.08701077e+01, -1.22950111e+02, 9.84657649e-03, 1.29912782e-03, -2.98646162e-03, 4.38866168e-02, 5.84036112e-04, -3.65741528e-03
1.29299374e+01, -1.10645790e+01, -1.23060577e+02, 9.92340408e-03, 1.46604038e-03, -2.83809169e-03, 4.39098291e-02, 5.44631795e-04, -3.56341293e-03
1.29179564e+01, -1.12433243e+01, -1.23194107e+02, 1.00227939e-02, 1.74804812e-03, -2.69062538e-03, 4.39155586e-02, 5.19706344e-04, -3.44686001e-03
1.29041643e+01, -1.14034462e+01, -1.23348183e+02, 1.00631230e-02, 1.82192901e-03, -2.36886437e-03, 4.38773744e-02, 4.70267638e-04, -3.36087612e-03
1.28887901e+01, -1.15422907e+01, -1.23519951e+02, 1.01278741e-02, 2.31784163e-03, -2.42929696e-03, 4.39120159e-02, 3.31550982e-04, -3.41008115e-03
1.28719015e+01, -1.16592398e+01, -1.23708611e+02, 1.02736000e-02, 2.12597195e-03, -2.00264645e-03, 4.39881086e-02, 2.09531150e-04, -3.47073702e-03
1.28537540e+01, -1.17520981e+01, -1.23911057e+02, 1.03280768e-02, 2.52723577e-03, -1.79093110e-03, 4.40402627e-02, 1.07655251e-04, -3.55037837e-03
1.28346653e+01, -1.18190050e+01, -1.24123909e+02, 1.03889126e-02, 2.23883265e-03, -1.38411659e-03, 4.40439731e-02, 2.92040986e-05, -3.66152730e-03
1.28149509e+01, -1.18586969e+01, -1.24343628e+02, 1.03911003e-02, 2.48243869e-03, -1.04948063e-03, 4.39923629e-02, -4.59724060e-06, -3.69601045e-03
1.27949400e+01, -1.18704720e+01, -1.24566666e+02, 1.03233317e-02, 2.69051082e-03, -7.09282351e-04, 4.38323095e-02, -2.21384034e-05, -3.74854775e-03
1.27749748e+01, -1.18541136e+01, -1.24789459e+02, 1.02811540e-02, 2.45005987e-03, -3.95998679e-04, 4.36163470e-02, -2.46512936e-05, -3.82029242e-03
1.27553768e+01, -1.18098717e+01, -1.25008484e+02, 1.03122499e-02, 2.39973469e-03, -1.48454448e-04, 4.34795991e-02, -2.58134901e-06, -3.90602741e-03
1.27364483e+01, -1.17384396e+01, -1.25220268e+02, 1.04347114e-02, 2.15383316e-03, 1.10254205e-05, 4.36499082e-02, 2.96412709e-05, -4.00295388e-03
1.27184782e+01, -1.16409101e+01, -1.25421516e+02, 1.09908292e-02, 1.82455010e-03, 9.39205929e-05, 4.48179692e-02, 8.36516051e-07, -4.05499758e-03
1.27017517e+01, -1.15187883e+01, -1.25609055e+02, 1.26323616e-02, 2.14962405e-03, 5.04785159e-04, 4.56849262e-02, -6.33490345e-05, -4.06913832e-03
1.24556303e+01, -1.12941017e+01, -1.25837746e+02, 8.54386203e-03, 1.54619070e-03, 7.97504268e-04, 3.89560163e-02, -4.32231136e-05, -3.46582895e-03
1.24430847e+01, -1.11197872e+01, -1.25978493e+02, 9.03912261e-03, 1.38944364e-03, 1.08770269e-03, 3.99739519e-02, -1.81843294e-04, -3.48693714e-03
1.24325857e+01, -1.09290018e+01, -1.26096436e+02, 1.02694742e-02, 1.12739054e-03, 1.15385046e-03, 4.28938866e-02, -3.06394562e-04, -3.70855443e-03
1.24242878e+01, -1.07246857e+01, -1.26189697e+02, 1.07192015e-02, 7.39963434e-04, 1.14833610e-03, 4.42944467e-02, -4.04456601e-04, -3.83470929e-03
1.24183407e+01, -1.05099459e+01, -1.26256752e+02, 1.06372507e-02, 4.82565287e-04, 1.28588383e-03, 4.43765745e-02, -3.27100046e-04, -3.91183747e-03
1.24148378e+01, -1.02879829e+01, -1.26296463e+02, 1.05281277e-02, 2.98361556e-04, 1.46193581e-03, 4.42170314e-02, -4.64937875e-05, -3.97246564e-03
1.24138594e+01, -1.00622473e+01, -1.26308014e+02, 1.04353977e-02, -8.83871762e-05, 1.38993259e-03, 4.40615304e-02, 1.18534146e-04, -3.95466341e-03
1.24154568e+01, -9.83578777e+00, -1.26290718e+02, 1.04162293e-02, -4.06406878e-04, 1.46818813e-03, 4.39570472e-02, 2.54337880e-04, -3.89550370e-03
1.24195881e+01, -9.61446476e+00, -1.26245178e+02, 1.03517761e-02, -6.10143994e-04, 1.28978328e-03, 4.38446514e-02, 4.19882330e-04, -3.80478660e-03
1.24261456e+01, -9.40146828e+00, -1.26172523e+02, 1.02324570e-02, -8.08990328e-04, 9.81146819e-04, 4.36906405e-02, 4.65807738e-04, -3.71573190e-03
1.24350147e+01, -9.19981670e+00, -1.26074043e+02, 1.01388078e-02, -1.14210311e-03, 1.13598711e-03, 4.34793755e-02, 5.44153911e-04, -3.57843400e-03
1.24460602e+01, -9.01244068e+00, -1.25951355e+02, 9.93563794e-03, -1.36927713e-03, 1.09780452e-03, 4.30668071e-02, 6.25718036e-04, -3.38436686e-03
1.24591017e+01, -8.84213161e+00, -1.25806442e+02, 9.57428664e-03, -1.42697373e-03, 1.00464316e-03, 4.23498526e-02, 7.21372955e-04, -3.09136277e-03
1.24739237e+01, -8.69145298e+00, -1.25641579e+02, 9.17483307e-03, -1.38889626e-03, 1.00373838e-03, 4.13508005e-02, 8.00905516e-04, -2.71900091e-03
1.24903040e+01, -8.56270790e+00, -1.25459366e+02, 8.60402919e-03, 1.81609095e-04, -2.29098994e-04, 4.02806439e-02, 5.56110346e-04, -2.75083352e-03
1.27227783e+01, -8.50792980e+00, -1.25384590e+02, 9.74339619e-03, -1.05946872e-03, -3.70555324e-04, 3.88818942e-02, 2.80926994e-04, -3.09310341e-03
